00:23.592 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:135
00:24.068 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:24.075 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:24.082 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:133
00:24.091 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:135
00:24.161 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:136
00:24.165 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:24.168 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:24.171 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:24.174 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:24.564 OUT,type:FREQ,seqno:1,freq:26,grace:1000
00:24.940 OUT,type:DATA_AA,tx:2,rx:4,rssi:-77,seqno:1
00:24.946 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:24.953 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:24.962 OUT,type:DATA_BA,tx:5,rx:4,rssi:-63,movement:21,seqno:134
00:25.003 OUT,type:DATA_AA,tx:3,rx:1,rssi:-78,seqno:2
00:25.254 OUT,type:DATA_AA,tx:2,rx:1,rssi:-78,seqno:2
00:25.753 OUT,type:DATA_AA,tx:2,rx:1,rssi:-78,seqno:2
00:25.877 OUT,type:DATA_AA,tx:3,rx:1,rssi:-78,seqno:2
00:27.285 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:137
00:27.288 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:27.291 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:27.295 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:27.298 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:27.380 OUT,type:DATA_AA,tx:5,rx:1,rssi:-63,seqno:2
00:27.512 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:17,seqno:138
00:27.515 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:27.518 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:27.522 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:27.660 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:139
00:27.664 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:27.667 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:27.670 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:27.674 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:27.909 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:140
00:27.912 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:27.916 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:27.919 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:27.922 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:29.286 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:141
00:29.290 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:29.293 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:29.296 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:29.300 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:29.662 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:142
00:29.665 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:29.668 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:29.671 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:29.675 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:30.690 OUT,type:DATA_AA,tx:1,rx:3,rssi:-78,seqno:1
00:30.696 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:30.703 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:30.706 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:30.711 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:136
00:30.940 OUT,type:DATA_AA,tx:5,rx:3,rssi:-82,seqno:2
00:30.947 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:30.954 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:30.962 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:17,seqno:138
00:31.066 OUT,type:DATA_AA,tx:5,rx:2,rssi:-34,seqno:2
00:31.073 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:31.079 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:31.088 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:17,seqno:138
00:31.161 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:143
00:31.165 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:31.168 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:31.171 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:31.174 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:31.784 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:144
00:31.787 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:31.794 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:32.190 OUT,type:DATA_AA,tx:4,rx:2,rssi:-77,seqno:2
00:32.197 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:32.204 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:32.212 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:140
00:32.442 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:32.449 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:32.456 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:141
00:32.465 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:143
00:32.662 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:145
00:32.665 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:32.668 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:32.671 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:32.675 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:32.940 OUT,type:DATA_AA,tx:4,rx:2,rssi:-77,seqno:2
00:32.947 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:32.953 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:32.962 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:145
00:33.574 OUT,type:FREQ,seqno:2,freq:11,grace:1000
00:33.817 OUT,type:DATA_AA,tx:3,rx:4,rssi:-77,seqno:1
00:33.823 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:33.830 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:33.839 OUT,type:DATA_BA,tx:5,rx:4,rssi:-63,movement:21,seqno:136
00:34.066 OUT,type:DATA_AA,tx:4,rx:3,rssi:-77,seqno:2
00:34.072 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:34.079 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:34.088 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:140
00:34.319 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:34.325 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:34.333 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:141
00:34.342 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:143
00:35.786 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:146
00:35.790 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:35.793 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:35.796 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:35.799 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:35.878 OUT,type:DATA_AA,tx:5,rx:1,rssi:-63,seqno:3
00:36.021 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:9,seqno:147
00:36.025 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:36.057 OUT,type:DATA_AA,tx:5,rx:1,rssi:-63,seqno:3
00:36.202 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:9,seqno:148
00:36.205 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:36.504 OUT,type:DATA_AA,tx:3,rx:1,rssi:-78,seqno:3
00:36.651 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:13,seqno:149
00:36.655 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:36.658 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:37.316 OUT,type:DATA_AA,tx:4,rx:3,rssi:-77,seqno:2
00:37.322 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:37.329 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:37.338 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:145
00:37.441 OUT,type:DATA_AA,tx:5,rx:3,rssi:-82,seqno:2
00:37.448 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:37.454 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:2
00:37.463 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:9,seqno:147
00:37.651 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:13,seqno:150
00:37.655 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:37.658 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:38.438 OUT,type:DATA_AA,tx:3,rx:4,rssi:-77,seqno:2
00:38.445 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
